STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DD_ID,Local area code,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Age,AGE,Sex,TERRITORIAL_LEVEL,Territorial level,TERRITORIAL_TYPE,Territorial type,DD_DIM,Drilldown,TIME_PERIOD,Time period,OBS_VALUE,Observation value,FREQ,Frequency of observation,OBS_STATUS,Observation status,DECIMALS,Decimals,LOCAL_AREA_NAME,Local area name
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DEC,Saarland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,71,,A,Annual,A,Normal value,0,Zero,DEC,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,ITC1,Piedmont,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,64,,A,Annual,A,Normal value,0,Zero,ITC1,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKD,North West England,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,74,,A,Annual,A,Normal value,0,Zero,UKD,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKD,North West England,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,74,,A,Annual,A,Normal value,0,Zero,UKD,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,SI03,Eastern Slovenia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,70,,A,Annual,A,Normal value,0,Zero,SI03,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US31,Nebraska,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,80,,A,Annual,A,Normal value,0,Zero,US31,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US31,Nebraska,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,77,,A,Annual,A,Normal value,0,Zero,US31,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US31,Nebraska,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,79,,A,Annual,A,Normal value,0,Zero,US31,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,UKD,North West England,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,73,,A,Annual,A,Normal value,0,Zero,UKD,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,CZ07,Central Moravia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,74,,A,Annual,A,Normal value,0,Zero,CZ07,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FRJ,Occitanie,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,64,,A,Annual,A,Normal value,0,Zero,FRJ,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US44,Rhode Island,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,73,,A,Annual,A,Normal value,0,Zero,US44,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FRJ,Occitanie,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,63,,A,Annual,A,Normal value,0,Zero,FRJ,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,AU3,Queensland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,75,,A,Annual,A,Normal value,0,Zero,AU3,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,FRJ,Occitanie,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,65,,A,Annual,A,Normal value,0,Zero,FRJ,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,ITC2,Aosta Valley,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,67,,A,Annual,A,Normal value,0,Zero,ITC2,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DEC,Saarland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,71,,A,Annual,A,Normal value,0,Zero,DEC,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US20,Kansas,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,76,,A,Annual,A,Normal value,0,Zero,US20,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US20,Kansas,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,73,,A,Annual,A,Normal value,0,Zero,US20,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,SI03,Eastern Slovenia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,72,,A,Annual,A,Normal value,0,Zero,SI03,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NO0A,Western Norway,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,76,,A,Annual,A,Normal value,0,Zero,NO0A,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,ITC2,Aosta Valley,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,65,,A,Annual,A,Normal value,0,Zero,ITC2,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NO0A,Western Norway,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,76,,A,Annual,A,Normal value,0,Zero,NO0A,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NO0A,Western Norway,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,82,,A,Annual,A,Normal value,0,Zero,NO0A,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US44,Rhode Island,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,73,,A,Annual,A,Normal value,0,Zero,US44,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NO0A,Western Norway,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,84,,A,Annual,A,Normal value,0,Zero,NO0A,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NO0A,Western Norway,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2023,,84,,A,Annual,A,Normal value,0,Zero,NO0A,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US20,Kansas,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,75,,A,Annual,A,Normal value,0,Zero,US20,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US30,Montana,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,74,,A,Annual,A,Normal value,0,Zero,US30,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US30,Montana,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,72,,A,Annual,A,Normal value,0,Zero,US30,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DEC,Saarland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,72,,A,Annual,A,Normal value,0,Zero,DEC,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US30,Montana,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,74,,A,Annual,A,Normal value,0,Zero,US30,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US24,Maryland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,75,,A,Annual,A,Normal value,0,Zero,US24,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US44,Rhode Island,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,71,,A,Annual,A,Normal value,0,Zero,US44,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US24,Maryland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,73,,A,Annual,A,Normal value,0,Zero,US24,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,LV00,Latvia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,70,,A,Annual,A,Normal value,0,Zero,LV00,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US24,Maryland,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,75,,A,Annual,A,Normal value,0,Zero,US24,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,LV00,Latvia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,71,,A,Annual,A,Normal value,0,Zero,LV00,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US19,Iowa,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,79,,A,Annual,A,Normal value,0,Zero,US19,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,LV00,Latvia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2023,,71,,A,Annual,A,Normal value,0,Zero,LV00,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,CZ02,Central Bohemian Region,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,76,,A,Annual,A,Normal value,0,Zero,CZ02,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,EL65,Peloponnese,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,57,,A,Annual,A,Normal value,0,Zero,EL65,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US19,Iowa,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,76,,A,Annual,A,Normal value,0,Zero,US19,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NL33,South Holland (TL2021),EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,78,,A,Annual,A,Normal value,0,Zero,NL33,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US41,Oregon,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,72,,A,Annual,A,Normal value,0,Zero,US41,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NL33,South Holland (TL2021),EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,78,,A,Annual,A,Normal value,0,Zero,NL33,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US41,Oregon,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,70,,A,Annual,A,Normal value,0,Zero,US41,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US19,Iowa,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,78,,A,Annual,A,Normal value,0,Zero,US19,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NL33,South Holland (TL2021),EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,78,,A,Annual,A,Normal value,0,Zero,NL33,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US41,Oregon,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,72,,A,Annual,A,Normal value,0,Zero,US41,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DEB,Rhineland-Palatinate,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,74,,A,Annual,A,Normal value,0,Zero,DEB,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,NL33,South Holland (TL2021),EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,80,,A,Annual,A,Normal value,0,Zero,NL33,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US56,Wyoming,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,75,,A,Annual,A,Normal value,0,Zero,US56,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DEB,Rhineland-Palatinate,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,73,,A,Annual,A,Normal value,0,Zero,DEB,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US56,Wyoming,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,73,,A,Annual,A,Normal value,0,Zero,US56,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,AU8,Australian Capital Territory,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,85,,A,Annual,A,Normal value,0,Zero,AU8,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DEB,Rhineland-Palatinate,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,73,,A,Annual,A,Normal value,0,Zero,DEB,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US56,Wyoming,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,75,,A,Annual,A,Normal value,0,Zero,US56,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,EL42,South Aegean,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,61,,A,Annual,A,Normal value,0,Zero,EL42,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US32,Nevada,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,71,,A,Annual,A,Normal value,0,Zero,US32,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,DEB,Rhineland-Palatinate,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2022,,74,,A,Annual,A,Normal value,0,Zero,DEB,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,ITF4,Apulia,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,49,,A,Annual,A,Normal value,0,Zero,ITF4,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,US32,Nevada,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2021,,68,,A,Annual,A,Normal value,0,Zero,US32,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,SE21,Småland with Islands,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2019,,79,,A,Annual,A,Normal value,0,Zero,SE21,
DATAFLOW,OECD.CFE.EDS:DSD_LA_LABOUR_DDOWN@DF_EMPLOYMENT_DDOWN(1.0),Employment by age group and sex - Local Areas,I,_T,,SE21,Småland with Islands,EMP_RATIO,Employment to population ratio,PT_POP_AGE,Percentage of population in the same age,_T,Total,Y15T64,From 15 to 64 years,TL2,TL2,_Z,Not applicable,_T,Total,2020,,77,,A,Annual,A,Normal value,0,Zero,SE21,
